row_id,TEXT,input_ids,PREDICTED_LABEL
1220,"it is heavy ,  so the double handles are a plus .","tensor([  101,  2009,  2003,  3082,  1010,  2061,  1996,  3313, 16024,  2024,
         1037,  4606,  1012,   102])",1
1221,i noticed if my daughter is in a noisy room .,"tensor([  101,  1045,  4384,  2065,  2026,  2684,  2003,  1999,  1037, 20810,
         2282,  1012,   102])",0
1222,"one chip  piece  fell off ,  then another and then another :   .","tensor([ 101, 2028, 9090, 3538, 3062, 2125, 1010, 2059, 2178, 1998, 2059, 2178,
        1024, 1012,  102])",0
1223,"i purchased two ,  one for me and one for my husband .","tensor([ 101, 1045, 4156, 2048, 1010, 2028, 2005, 2033, 1998, 2028, 2005, 2026,
        3129, 1012,  102])",0
1224,this is the second bag of lindor milk chocolate truffles that have been extremely disappointing .,"tensor([  101,  2023,  2003,  1996,  2117,  4524,  1997, 11409,  7983,  6501,
         7967, 19817, 16093, 28331,  2008,  2031,  2042,  5186, 15640,  1012,
          102])",0
1225,"it is easy to use ,  one small potato at a time ,  for a creamy uniform consistency .","tensor([  101,  2009,  2003,  3733,  2000,  2224,  1010,  2028,  2235, 14557,
         2012,  1037,  2051,  1010,  2005,  1037, 24519,  6375, 18700,  1012,
          102])",1
1226,i try not to expect a transcendant experience as you are almost always sure to be disappointed .,"tensor([  101,  1045,  3046,  2025,  2000,  5987,  1037,  9099, 23865,  4630,
         3325,  2004,  2017,  2024,  2471,  2467,  2469,  2000,  2022,  9364,
         1012,   102])",0
1227,"this is a good phone ,  is really fast and slim .","tensor([  101,  2023,  2003,  1037,  2204,  3042,  1010,  2003,  2428,  3435,
         1998, 11754,  1012,   102])",1
1228,"in fact ,  this distraction is woven into the gameplay .","tensor([  101,  1999,  2755,  1010,  2023, 14836,  2003, 17374,  2046,  1996,
        11247,  1012,   102])",0
1229,"that s not unique in the world of cookware ,  but this one requires a little babying .","tensor([ 101, 2008, 1055, 2025, 4310, 1999, 1996, 2088, 1997, 5660, 8059, 1010,
        2021, 2023, 2028, 5942, 1037, 2210, 3336, 2075, 1012,  102])",1
1230,i was terribly disappointed in them and with amazon s poor packaging .,"tensor([  101,  1045,  2001, 16668,  9364,  1999,  2068,  1998,  2007,  9733,
         1055,  3532, 14793,  1012,   102])",0
1231,i should have gotten it when i got my droid x .,"tensor([ 101, 1045, 2323, 2031, 5407, 2009, 2043, 1045, 2288, 2026, 2852, 9314,
        1060, 1012,  102])",0
1232,"the blender is new ,  so haven t used spares yet ,  but glad i got them !  yea for milkshakes !  .","tensor([  101,  1996, 12586,  2121,  2003,  2047,  1010,  2061,  4033,  1056,
         2109,  8622,  2015,  2664,  1010,  2021,  5580,  1045,  2288,  2068,
          999,  6300,  2050,  2005,  6501,  7377,  9681,   999,  1012,   102])",1
1233,"for the money ,  you can t go wrong with this one .","tensor([ 101, 2005, 1996, 2769, 1010, 2017, 2064, 1056, 2175, 3308, 2007, 2023,
        2028, 1012,  102])",0
1234,"the design is so classic ,  so simple and yet so elegant .","tensor([  101,  1996,  2640,  2003,  2061,  4438,  1010,  2061,  3722,  1998,
         2664,  2061, 11552,  1012,   102])",1
1235,i just drape a kitchen towel over the end which also covers the bowl .,"tensor([  101,  1045,  2074,  2852, 24065,  1037,  3829, 10257,  2058,  1996,
         2203,  2029,  2036,  4472,  1996,  4605,  1012,   102])",1
1236,got this for xmas and really love it .,"tensor([ 101, 2288, 2023, 2005, 1060, 9335, 1998, 2428, 2293, 2009, 1012,  102])",1
1237,the compressor takes too long to inflate my car tires to the correct pressure num_extend,"tensor([  101,  1996, 29329,  3138,  2205,  2146,  2000,  1999, 10258,  3686,
         2026,  2482, 13310,  2000,  1996,  6149,  3778, 16371,  2213,  1035,
         7949,   102])",0
1238,as in my title of the review this shield is not friendly for the otterbox defender series .,"tensor([  101,  2004,  1999,  2026,  2516,  1997,  1996,  3319,  2023,  6099,
         2003,  2025,  5379,  2005,  1996, 22279,  8758,  8291,  2186,  1012,
          102])",0
1239,"for the price ,  i d say it s an ok cologne .","tensor([  101,  2005,  1996,  3976,  1010,  1045,  1040,  2360,  2009,  1055,
         2019,  7929, 10918,  1012,   102])",1
1240,"i went online to motorola and got the proper set of instructions ,  and voila ,  perfect !  .","tensor([  101,  1045,  2253,  3784,  2000, 29583,  1998,  2288,  1996,  5372,
         2275,  1997,  8128,  1010,  1998, 29536, 11733,  1010,  3819,   999,
         1012,   102])",1
1241,i have other wusthof classic knives and they are high quality .,"tensor([  101,  1045,  2031,  2060,  8814,  3367, 14586,  4438, 13227,  1998,
         2027,  2024,  2152,  3737,  1012,   102])",1
1242,it s a very good buy in this price .,"tensor([ 101, 2009, 1055, 1037, 2200, 2204, 4965, 1999, 2023, 3976, 1012,  102])",1
1243,is your num_extend a little too short ?  add another piece of num_extend to it with this coupler .,"tensor([  101,  2003,  2115, 16371,  2213,  1035,  7949,  1037,  2210,  2205,
         2460,  1029,  5587,  2178,  3538,  1997, 16371,  2213,  1035,  7949,
         2000,  2009,  2007,  2023,  3232,  2099,  1012,   102])",0
1244,i was shocked because they used to work so well .,"tensor([ 101, 1045, 2001, 7135, 2138, 2027, 2109, 2000, 2147, 2061, 2092, 1012,
         102])",0
1245,"my hair condition improved ,  my skin and my energy levels did as well .","tensor([ 101, 2026, 2606, 4650, 5301, 1010, 2026, 3096, 1998, 2026, 2943, 3798,
        2106, 2004, 2092, 1012,  102])",0
1246,"i have had it for num_num days ,  and i am already board .","tensor([  101,  1045,  2031,  2018,  2009,  2005, 16371,  2213,  1035, 16371,
         2213,  2420,  1010,  1998,  1045,  2572,  2525,  2604,  1012,   102])",1
1247,so their dirt from num_num people num_extend young kids  and num_num dogs was evident on the carpet .,"tensor([  101,  2061,  2037,  6900,  2013, 16371,  2213,  1035, 16371,  2213,
         2111, 16371,  2213,  1035,  7949,  2402,  4268,  1998, 16371,  2213,
         1035, 16371,  2213,  6077,  2001, 10358,  2006,  1996, 10135,  1012,
          102])",0
1248,"as do the effects of the lotion . compared to gold bond lotion ,  this vaseline aloe fresh is inferior .","tensor([  101,  2004,  2079,  1996,  3896,  1997,  1996,  2843,  3258,  1012,
         4102,  2000,  2751,  5416,  2843,  3258,  1010,  2023, 18781,  4179,
         2632,  8913,  4840,  2003, 14092,  1012,   102])",0
1249,other cookie scoops the batter falls right out .,"tensor([  101,  2060, 17387, 23348,  2015,  1996, 23801,  4212,  2157,  2041,
         1012,   102])",0
1250,the strips are held between two clear layers of plastic  one layer has a sally hansen logo on it  .,"tensor([  101,  1996, 12970,  2024,  2218,  2090,  2048,  3154,  9014,  1997,
         6081,  2028,  6741,  2038,  1037,  8836, 13328,  8154,  2006,  2009,
         1012,   102])",0
1251,my face time frontal camera works fine with this protector covering it .,"tensor([  101,  2026,  2227,  2051, 19124,  4950,  2573,  2986,  2007,  2023,
        16167,  5266,  2009,  1012,   102])",1
1252,"coverage for the ipod s biggest problem ,  its battery ,  is vague .","tensor([  101,  6325,  2005,  1996, 26322,  1055,  5221,  3291,  1010,  2049,
         6046,  1010,  2003, 13727,  1012,   102])",0
1253,"also ,  as soon as you clean it ,  leave it to dry thoroughly before putting it away .","tensor([  101,  2036,  1010,  2004,  2574,  2004,  2017,  4550,  2009,  1010,
         2681,  2009,  2000,  4318, 12246,  2077,  5128,  2009,  2185,  1012,
          102])",1
1254,"in vice city ,  it was a drug deal gone wrong .","tensor([ 101, 1999, 3580, 2103, 1010, 2009, 2001, 1037, 4319, 3066, 2908, 3308,
        1012,  102])",0
1255,you quickly learn just how much actual work is involved in designing a level that is enjoyable .,"tensor([  101,  2017,  2855,  4553,  2074,  2129,  2172,  5025,  2147,  2003,
         2920,  1999, 12697,  1037,  2504,  2008,  2003, 22249,  1012,   102])",1
1256,bought these based on all the high ratings for my num_num year old granddaughter .,"tensor([  101,  4149,  2122,  2241,  2006,  2035,  1996,  2152,  8599,  2005,
         2026, 16371,  2213,  1035, 16371,  2213,  2095,  2214, 12787,  1012,
          102])",0
1257,"as most of the other reviewers have said ,  the instructions do take patience .","tensor([  101,  2004,  2087,  1997,  1996,  2060, 15814,  2031,  2056,  1010,
         1996,  8128,  2079,  2202, 11752,  1012,   102])",1
1258,lately i ve been doing a lot of cooking .,"tensor([ 101, 9906, 1045, 2310, 2042, 2725, 1037, 2843, 1997, 8434, 1012,  102])",1
1259,"they are so cheply made  ,  the car charger did not last more than couple of months .","tensor([  101,  2027,  2024,  2061, 18178, 22086,  2081,  1010,  1996,  2482,
         3715,  2099,  2106,  2025,  2197,  2062,  2084,  3232,  1997,  2706,
         1012,   102])",0
1260,shopped forever to replace my small plastic lades .,"tensor([  101,  4497,  5669,  5091,  2000,  5672,  2026,  2235,  6081, 14804,
         2229,  1012,   102])",0
1261,"the weight is clearly advertised ,  so i m having a hard time understanding this complaint .","tensor([  101,  1996,  3635,  2003,  4415, 17099,  1010,  2061,  1045,  1049,
         2383,  1037,  2524,  2051,  4824,  2023, 12087,  1012,   102])",0
1262,"a kind friend gave us these .  .  . for some very special occassion ,  i do not recall .","tensor([  101,  1037,  2785,  2767,  2435,  2149,  2122,  1012,  1012,  1012,
         2005,  2070,  2200,  2569,  1051, 16665, 28231,  1010,  1045,  2079,
         2025,  9131,  1012,   102])",0
1263,i purchased the beef flavor because she loves her beef flavored cat treats .,"tensor([  101,  1045,  4156,  1996, 12486, 14894,  2138,  2016,  7459,  2014,
        12486, 14894,  2098,  4937, 18452,  1012,   102])",0
1264,when you get it make sure every bolt is tight or you will loose it .,"tensor([  101,  2043,  2017,  2131,  2009,  2191,  2469,  2296, 10053,  2003,
         4389,  2030,  2017,  2097,  6065,  2009,  1012,   102])",1
1265,don t waste your money on something that doesn t work .,"tensor([ 101, 2123, 1056, 5949, 2115, 2769, 2006, 2242, 2008, 2987, 1056, 2147,
        1012,  102])",0
1266,"cost more to return than it is worth ,  so .","tensor([ 101, 3465, 2062, 2000, 2709, 2084, 2009, 2003, 4276, 1010, 2061, 1012,
         102])",0
1267,our cat would not eat the purina one so we got him this one .,"tensor([  101,  2256,  4937,  2052,  2025,  4521,  1996, 16405, 11796,  2028,
         2061,  2057,  2288,  2032,  2023,  2028,  1012,   102])",0
1268,"i bought it ,  cause my store was out of my regular brand and never again .","tensor([ 101, 1045, 4149, 2009, 1010, 3426, 2026, 3573, 2001, 2041, 1997, 2026,
        3180, 4435, 1998, 2196, 2153, 1012,  102])",0
1269,i did purchase it when the green one was on sale for about $,"tensor([ 101, 1045, 2106, 5309, 2009, 2043, 1996, 2665, 2028, 2001, 2006, 5096,
        2005, 2055, 1002,  102])",1
1270,"using my pre ,  the headset voice command will answer and end calls with the voice commands .","tensor([  101,  2478,  2026,  3653,  1010,  1996,  4641,  3388,  2376,  3094,
         2097,  3437,  1998,  2203,  4455,  2007,  1996,  2376, 10954,  1012,
          102])",1
1271,"seriously ,  my initial thoughts were correct and i should have stuck to my guns .","tensor([ 101, 5667, 1010, 2026, 3988, 4301, 2020, 6149, 1998, 1045, 2323, 2031,
        5881, 2000, 2026, 4409, 1012,  102])",0
1272,"i threw away every pack ,  and i hate to waste money .","tensor([ 101, 1045, 4711, 2185, 2296, 5308, 1010, 1998, 1045, 5223, 2000, 5949,
        2769, 1012,  102])",0
1273,recently i thought i would try to find something better .,"tensor([ 101, 3728, 1045, 2245, 1045, 2052, 3046, 2000, 2424, 2242, 2488, 1012,
         102])",0
1274,"however ,  the pocket clip bothered my hands when using the stylus  ,  although i admit they are pretty large .","tensor([  101,  2174,  1010,  1996,  4979, 12528, 11250,  2026,  2398,  2043,
         2478,  1996,  2358, 18871,  1010,  2348,  1045,  6449,  2027,  2024,
         3492,  2312,  1012,   102])",1
1275,no way a few pieces of inadequately formed plastic are worth just under $,"tensor([  101,  2053,  2126,  1037,  2261,  4109,  1997, 14710,  2135,  2719,
         6081,  2024,  4276,  2074,  2104,  1002,   102])",0
1276,"wifi option is great for hotspots and at home with a wireless router ,  esp .","tensor([  101, 15536,  8873,  5724,  2003,  2307,  2005,  2980, 13102, 12868,
         1998,  2012,  2188,  2007,  1037,  9949,  2799,  2099,  1010,  9686,
         2361,  1012,   102])",1
1277,"with another grand baby on the way ,  the tolo sorter will be passed down to him .","tensor([ 101, 2007, 2178, 2882, 3336, 2006, 1996, 2126, 1010, 1996, 2000, 4135,
        4066, 2121, 2097, 2022, 2979, 2091, 2000, 2032, 1012,  102])",1
1278,it does provide a lot of heat quickly .,"tensor([ 101, 2009, 2515, 3073, 1037, 2843, 1997, 3684, 2855, 1012,  102])",1
1279,what more can you ask for ? the shipping date was like num_num weeks out  came early  .,"tensor([  101,  2054,  2062,  2064,  2017,  3198,  2005,  1029,  1996,  7829,
         3058,  2001,  2066, 16371,  2213,  1035, 16371,  2213,  3134,  2041,
         2234,  2220,  1012,   102])",0
1280,"this is one of those items that is not necessary for canning ,  but sure makes the job easier .","tensor([  101,  2023,  2003,  2028,  1997,  2216,  5167,  2008,  2003,  2025,
         4072,  2005, 24549,  1010,  2021,  2469,  3084,  1996,  3105,  6082,
         1012,   102])",1
1281,i bought these thinking that the suede would provide a little give .,"tensor([  101,  1045,  4149,  2122,  3241,  2008,  1996, 12923,  2063,  2052,
         3073,  1037,  2210,  2507,  1012,   102])",0
1282,"mario has made a lot of great games in his day ,  but super mario bros .","tensor([  101,  7986,  2038,  2081,  1037,  2843,  1997,  2307,  2399,  1999,
         2010,  2154,  1010,  2021,  3565,  7986, 10243,  1012,   102])",0
1283,i really like the filtration setup that the aquaclear has .,"tensor([  101,  1045,  2428,  2066,  1996, 10882,  7096,  8156, 16437,  2008,
         1996, 28319, 14321,  2906,  2038,  1012,   102])",1
1284,"awesome case ,  my girlfriend loved the case i liked the design .","tensor([  101, 12476,  2553,  1010,  2026,  6513,  3866,  1996,  2553,  1045,
         4669,  1996,  2640,  1012,   102])",1
1285,"i don t really need this feature ,  but it is a nice way to keep them together .","tensor([ 101, 1045, 2123, 1056, 2428, 2342, 2023, 3444, 1010, 2021, 2009, 2003,
        1037, 3835, 2126, 2000, 2562, 2068, 2362, 1012,  102])",1
1286,i just hope it stays great  i don t have much faith in products holding up these days  .,"tensor([  101,  1045,  2074,  3246,  2009, 12237,  2307,  1045,  2123,  1056,
         2031,  2172,  4752,  1999,  3688,  3173,  2039,  2122,  2420,  1012,
          102])",0
1287,i am unable to contact the company because everything is in italian on the website .,"tensor([ 101, 1045, 2572, 4039, 2000, 3967, 1996, 2194, 2138, 2673, 2003, 1999,
        3059, 2006, 1996, 4037, 1012,  102])",0
1288,i don t think i can drink anymore of it .,"tensor([ 101, 1045, 2123, 1056, 2228, 1045, 2064, 4392, 4902, 1997, 2009, 1012,
         102])",0
1289,"perfect filter for the honeywell ,  just what i needed .","tensor([  101,  3819, 11307,  2005,  1996,  6861,  4381,  1010,  2074,  2054,
         1045,  2734,  1012,   102])",1
1290,"looking forward to longevity . the lid looks great ,  fits in shape ,  but it does not snap in .","tensor([  101,  2559,  2830,  2000, 26906,  1012,  1996, 11876,  3504,  2307,
         1010, 16142,  1999,  4338,  1010,  2021,  2009,  2515,  2025, 10245,
         1999,  1012,   102])",1
1291,"however ,  simply flipping up the flap provides excellent access to the socket .","tensor([  101,  2174,  1010,  3432, 18497,  2039,  1996, 20916,  3640,  6581,
         3229,  2000,  1996, 22278,  1012,   102])",1
1292,these mini candy bars are all a bit gray and definitely very aged .,"tensor([ 101, 2122, 7163, 9485, 6963, 2024, 2035, 1037, 2978, 3897, 1998, 5791,
        2200, 4793, 1012,  102])",0
1293,this battery is a high quality one and has a premium feel to it .,"tensor([  101,  2023,  6046,  2003,  1037,  2152,  3737,  2028,  1998,  2038,
         1037, 12882,  2514,  2000,  2009,  1012,   102])",1
1294,it seems hard to buy a reasonably priced and decent quality product such as this .,"tensor([  101,  2009,  3849,  2524,  2000,  4965,  1037, 16286, 21125,  1998,
        11519,  3737,  4031,  2107,  2004,  2023,  1012,   102])",0
1295,i don t know why i put off getting this for so long .,"tensor([ 101, 1045, 2123, 1056, 2113, 2339, 1045, 2404, 2125, 2893, 2023, 2005,
        2061, 2146, 1012,  102])",0
1296,matter of fact it kind of had me stopped up .,"tensor([ 101, 3043, 1997, 2755, 2009, 2785, 1997, 2018, 2033, 3030, 2039, 1012,
         102])",0
1297,well made and feel great on our phones .,"tensor([  101,  2092,  2081,  1998,  2514,  2307,  2006,  2256, 11640,  1012,
          102])",1
1298,"in addition the top comes off completely ,  it s not hinged .","tensor([  101,  1999,  2804,  1996,  2327,  3310,  2125,  3294,  1010,  2009,
         1055,  2025,  7632, 21558,  1012,   102])",1
1299,not sure if my unit was defective or just a horrible product .,"tensor([  101,  2025,  2469,  2065,  2026,  3131,  2001, 28829,  2030,  2074,
         1037,  9202,  4031,  1012,   102])",0
1300,bought a second one so now i am going to run the first one in the clothes washer .,"tensor([ 101, 4149, 1037, 2117, 2028, 2061, 2085, 1045, 2572, 2183, 2000, 2448,
        1996, 2034, 2028, 1999, 1996, 4253, 9378, 2121, 1012,  102])",1
1301,"i am in total agreement with matt ,  the other person who rated this a num_extend","tensor([  101,  1045,  2572,  1999,  2561,  3820,  2007,  4717,  1010,  1996,
         2060,  2711,  2040,  6758,  2023,  1037, 16371,  2213,  1035,  7949,
          102])",0
1302,as person who loves to cook i love anything that makes cooking easier .,"tensor([ 101, 2004, 2711, 2040, 7459, 2000, 5660, 1045, 2293, 2505, 2008, 3084,
        8434, 6082, 1012,  102])",1
1303,"by the second day ,  i requested a refund . decided to use cut out storage bins  home made litter boxes  .","tensor([  101,  2011,  1996,  2117,  2154,  1010,  1045,  7303,  1037, 25416,
         8630,  1012,  2787,  2000,  2224,  3013,  2041,  5527,  8026,  2015,
         2188,  2081, 19070,  8378,  1012,   102])",0
1304,only takes a few seconds and they work fine  .,"tensor([ 101, 2069, 3138, 1037, 2261, 3823, 1998, 2027, 2147, 2986, 1012,  102])",1
1305,according to what i viewed on the dr .,"tensor([ 101, 2429, 2000, 2054, 1045, 7021, 2006, 1996, 2852, 1012,  102])",0
1306,"firstly ,  i have to say i was concerned with the packing .","tensor([  101, 15847,  1010,  1045,  2031,  2000,  2360,  1045,  2001,  4986,
         2007,  1996, 14743,  1012,   102])",0
1307,went over the list of repairs i  needed  and said num_num of them were baloney .,"tensor([  101,  2253,  2058,  1996,  2862,  1997, 10315,  1045,  2734,  1998,
         2056, 16371,  2213,  1035, 16371,  2213,  1997,  2068,  2020, 28352,
        17791,  1012,   102])",0
1308,it keeps the coffee warm and the coffee never tastes burned .,"tensor([  101,  2009,  7906,  1996,  4157,  4010,  1998,  1996,  4157,  2196,
        16958,  5296,  1012,   102])",1
1309,simply cant stand a conection for longer then num_num hours .,"tensor([  101,  3432,  2064,  2102,  3233,  1037, 13171,  7542,  2005,  2936,
         2059, 16371,  2213,  1035, 16371,  2213,  2847,  1012,   102])",0
1310,the graphics are pretty much the same as the getaway .,"tensor([ 101, 1996, 8389, 2024, 3492, 2172, 1996, 2168, 2004, 1996, 2131, 9497,
        1012,  102])",0
1311,"so ,  first ,  let me get this out of the way :  these speakers sound great .","tensor([ 101, 2061, 1010, 2034, 1010, 2292, 2033, 2131, 2023, 2041, 1997, 1996,
        2126, 1024, 2122, 7492, 2614, 2307, 1012,  102])",0
1312,i bake with it often and have not encountered any issues .,"tensor([ 101, 1045, 8670, 3489, 2007, 2009, 2411, 1998, 2031, 2025, 8567, 2151,
        3314, 1012,  102])",1
1313,the controls are horrible and more difficult to deal with than being num_num grand in debt .,"tensor([  101,  1996,  7711,  2024,  9202,  1998,  2062,  3697,  2000,  3066,
         2007,  2084,  2108, 16371,  2213,  1035, 16371,  2213,  2882,  1999,
         7016,  1012,   102])",0
1314,"finally ,  the condensation has  blanked out  the clock on two separate occasions .","tensor([  101,  2633,  1010,  1996, 24707,  3619,  3370,  2038,  8744,  2098,
         2041,  1996,  5119,  2006,  2048,  3584,  6642,  1012,   102])",0
1315,once it s attached you can put the pieces back together .,"tensor([ 101, 2320, 2009, 1055, 4987, 2017, 2064, 2404, 1996, 4109, 2067, 2362,
        1012,  102])",0
1316,either way i can t imagine them lasting very long .,"tensor([ 101, 2593, 2126, 1045, 2064, 1056, 5674, 2068, 9879, 2200, 2146, 1012,
         102])",0
1317,good luck if your life depends on it !  .,"tensor([ 101, 2204, 6735, 2065, 2115, 2166, 9041, 2006, 2009,  999, 1012,  102])",1
1318,mine was fine when it arrived and i have not had any problems .,"tensor([ 101, 3067, 2001, 2986, 2043, 2009, 3369, 1998, 1045, 2031, 2025, 2018,
        2151, 3471, 1012,  102])",1
1319,"this was very messy ,  very painful ,  and impossible to clean up afterwards .","tensor([  101,  2023,  2001,  2200, 18307,  1010,  2200,  9145,  1010,  1998,
         5263,  2000,  4550,  2039,  5728,  1012,   102])",0
1320,there are better truffles out there that can also be purchased at the grocery or drugstore .,"tensor([  101,  2045,  2024,  2488, 19817, 16093, 28331,  2041,  2045,  2008,
         2064,  2036,  2022,  4156,  2012,  1996, 13025,  2030,  5850, 19277,
         1012,   102])",1
1321,i was told the repairs would take num_num weeks .,"tensor([  101,  1045,  2001,  2409,  1996, 10315,  2052,  2202, 16371,  2213,
         1035, 16371,  2213,  3134,  1012,   102])",0
1322,i am afraid it might slip down her throat so don t use it .,"tensor([ 101, 1045, 2572, 4452, 2009, 2453, 7540, 2091, 2014, 3759, 2061, 2123,
        1056, 2224, 2009, 1012,  102])",0
1323,"it was fairly easy to put on ,  except for the bubbles i had trouble with .","tensor([  101,  2009,  2001,  7199,  3733,  2000,  2404,  2006,  1010,  3272,
         2005,  1996, 17255,  1045,  2018,  4390,  2007,  1012,   102])",0
1324,good product and it looks cool too  !  !  .,"tensor([ 101, 2204, 4031, 1998, 2009, 3504, 4658, 2205,  999,  999, 1012,  102])",1
1325,love this but it did cost about num_num num_num to shipcame new it is very soft and bright pink .,"tensor([  101,  2293,  2023,  2021,  2009,  2106,  3465,  2055, 16371,  2213,
         1035, 16371,  2213, 16371,  2213,  1035, 16371,  2213,  2000,  2911,
        28727,  2063,  2047,  2009,  2003,  2200,  3730,  1998,  4408,  5061,
         1012,   102])",1
1326,"this is a very functional ,  comfortable ,  lemon squeezer .","tensor([  101,  2023,  2003,  1037,  2200,  8360,  1010,  6625,  1010, 14380,
        11025,  2099,  1012,   102])",1
1327,"as you would expect from oxo ,  it s very well made .","tensor([  101,  2004,  2017,  2052,  5987,  2013, 23060,  2080,  1010,  2009,
         1055,  2200,  2092,  2081,  1012,   102])",1
1328,you just have to experiment with your microwave .,"tensor([  101,  2017,  2074,  2031,  2000,  7551,  2007,  2115, 18302,  1012,
          102])",1
1329,"and i will never ,  ever buy another game that uses steam or its ilk .","tensor([ 101, 1998, 1045, 2097, 2196, 1010, 2412, 4965, 2178, 2208, 2008, 3594,
        5492, 2030, 2049, 6335, 2243, 1012,  102])",0
1330,it s not to be confused with  monster cable  .,"tensor([ 101, 2009, 1055, 2025, 2000, 2022, 5457, 2007, 6071, 5830, 1012,  102])",0
1331,i bought the dyson animal four years ago .,"tensor([  101,  1045,  4149,  1996,  1040, 25385,  4111,  2176,  2086,  3283,
         1012,   102])",1
1332,disappointing because he loved the product and was pretty upset when i threw them away .,"tensor([  101, 15640,  2138,  2002,  3866,  1996,  4031,  1998,  2001,  3492,
         6314,  2043,  1045,  4711,  2068,  2185,  1012,   102])",0
1333,we don t normally have sensitive skin so that makes me think this product isn t safe for normal users .,"tensor([ 101, 2057, 2123, 1056, 5373, 2031, 7591, 3096, 2061, 2008, 3084, 2033,
        2228, 2023, 4031, 3475, 1056, 3647, 2005, 3671, 5198, 1012,  102])",0
1334,how can it ?  the dog has the upper hand .,"tensor([ 101, 2129, 2064, 2009, 1029, 1996, 3899, 2038, 1996, 3356, 2192, 1012,
         102])",0
1335,work perfectly  !  !  easy applicaton and fingerprint resistent  !  minimal bubbles once i adjusted the protector .,"tensor([  101,  2147,  6669,   999,   999,  3733, 10439, 19341,  2669,  1998,
         4344, 16550,  9507,  4765,   999, 10124, 17255,  2320,  1045, 10426,
         1996, 16167,  1012,   102])",1
1336,made it very difficult to get the phone out of my pocket .,"tensor([ 101, 2081, 2009, 2200, 3697, 2000, 2131, 1996, 3042, 2041, 1997, 2026,
        4979, 1012,  102])",0
1337,"that said ,  i was happy enough with the first one ,  that i ordered a second .","tensor([ 101, 2008, 2056, 1010, 1045, 2001, 3407, 2438, 2007, 1996, 2034, 2028,
        1010, 2008, 1045, 3641, 1037, 2117, 1012,  102])",0
1338,i would recommend them for anyone with arthritis .,"tensor([  101,  1045,  2052, 16755,  2068,  2005,  3087,  2007, 27641,  1012,
          102])",1
1339,i was a bit worried this wasn t going to fit my oster blender after the last base cracked .,"tensor([  101,  1045,  2001,  1037,  2978,  5191,  2023,  2347,  1056,  2183,
         2000,  4906,  2026,  9808,  3334, 12586,  2121,  2044,  1996,  2197,
         2918,  9630,  1012,   102])",1
1340,the clip device is covered in a sort of rubberized black finish . pro : relatively small size .,"tensor([  101,  1996, 12528,  5080,  2003,  3139,  1999,  1037,  4066,  1997,
         8903,  3550,  2304,  3926,  1012,  4013,  1024,  4659,  2235,  2946,
         1012,   102])",1
1341,"he was extremely lucky not to have sustained any more injuries that scrapes ,  bumps ,  and bruises .","tensor([  101,  2002,  2001,  5186,  5341,  2025,  2000,  2031,  8760,  2151,
         2062,  6441,  2008, 26988,  2015,  1010, 18548,  1010,  1998, 18438,
         1012,   102])",0
1342,it also looks good on the kitchen counter .,"tensor([ 101, 2009, 2036, 3504, 2204, 2006, 1996, 3829, 4675, 1012,  102])",1
1343,"it was also very difficult to clean ,  even the exterior got to looking very bad .","tensor([ 101, 2009, 2001, 2036, 2200, 3697, 2000, 4550, 1010, 2130, 1996, 8829,
        2288, 2000, 2559, 2200, 2919, 1012,  102])",0
1344,this was an excellent purchase for me and is an extremely good fan .,"tensor([ 101, 2023, 2001, 2019, 6581, 5309, 2005, 2033, 1998, 2003, 2019, 5186,
        2204, 5470, 1012,  102])",1
1345,"i plan to buy other tapes other than mueller as well ,  in protest of such a bad product .","tensor([  101,  1045,  2933,  2000,  4965,  2060, 13324,  2060,  2084, 26774,
         2004,  2092,  1010,  1999,  6186,  1997,  2107,  1037,  2919,  4031,
         1012,   102])",0
1346,"since we got the panasonic infrared toaster oven ,  we have not accidentally tripped the circuit breaker .","tensor([  101,  2144,  2057,  2288,  1996,  6090,  3022, 12356, 14611, 15174,
         2121, 17428,  1010,  2057,  2031,  2025,  9554, 21129,  1996,  4984,
        24733,  1012,   102])",1
1347,remove filter from the soak and rinse it off under cold num_extend,"tensor([  101,  6366, 11307,  2013,  1996,  2061,  4817,  1998, 15544, 12325,
         2009,  2125,  2104,  3147, 16371,  2213,  1035,  7949,   102])",1
1348,i won t get into a battle with words here .,"tensor([ 101, 1045, 2180, 1056, 2131, 2046, 1037, 2645, 2007, 2616, 2182, 1012,
         102])",0
1349,"good question ! first ,  i will say the visuals of the park are excellent .","tensor([  101,  2204,  3160,   999,  2034,  1010,  1045,  2097,  2360,  1996,
        26749,  1997,  1996,  2380,  2024,  6581,  1012,   102])",0
1350,this is really not a poacher; it s more like making baked eggs .,"tensor([  101,  2023,  2003,  2428,  2025,  1037, 13433, 15395,  2099,  1025,
         2009,  1055,  2062,  2066,  2437, 17776,  6763,  1012,   102])",1
1351,"i suppose you could use it for cakes ,  too .","tensor([  101,  1045,  6814,  2017,  2071,  2224,  2009,  2005, 22619,  1010,
         2205,  1012,   102])",1
1352,i get constant lockups and dropped connections on both wan and lan .,"tensor([  101,  1045,  2131,  5377,  5843, 22264,  1998,  3333,  7264,  2006,
         2119, 14071,  1998, 17595,  1012,   102])",1
