row_id,TEXT,LABEL
426,This is a moody horror/thriller that is taken to new heights through clever staging and the director's renowned narrative skills.,1
427,This pan is a bit heavy duty and truly non-stick.,1
428,Wait for the videotape -- and then don't rent it.,0
429,"You can feel the heat of this gripping story , with its humor and humanity rooted in emotion .",1
430,"In my experience, they always create problems.",0
431,The trouble is the weight of the phone.,1
432,I actually feel like I wasted my money on this.,0
433,"This is a brave attempt to explore the pulse of the world 's heartbeat , to pay tribute to the rhythm of the universal language and the lively sound samples .",1
434,The headphones are also uncomfortable to wear on the head.,0
435,"Director Steven Scharnberg successfully keeps the focus on the characters, making them quirky individuals rather than interesting figures.",1
436,This process only takes a few minutes.,0
437,"Finally , a genre film has been created , and it encompasses multiple genres .	",1
438,"They were so old fashioned that at one point, they literally knocked everything over.",0
439,Getting hit by a bus is much more fun.,0
440,"You have to pay attention to get through all the stories, but each one is interesting.",1
441,"A bad movie -- visually unappealing , unbearably loud and profoundly stupid ... its funny aspects are completely unintentional .	",0
442,The use of computer-generated technology and digital ink painting makes the work look very beautiful.,1
443,There is no indication that the item was manufactured by Belkin.,0
444,I purchased this product to feed my num_num Persian cats while on vacation.,0
445,"Apparently, thirteen more words are needed to successfully submit this review.",1
446,"Abandoning all pretense of creating historical context, it launches into a hectic soap opera of heavy-breathing ups and downs between two artists.",0
447,It gives the feeling of an unedited personal diary.,0
448,"Like the film 's almost anthropologically detailed reconstruction of early '80s suburbia , it 's significant , but not over the top .	",1
449,What a waste of a great show.,0
450,"Horrifying, thought-provoking, and darkly humorous, this timely sci-fi thriller is fascinating on many levels and is worth re-watching.",1
451,"Home Alone goes to Hollywood, which is an interesting premise until the kids start doing stunts that even Steven Spielberg wouldn't know how to do.",0
452,Missed work and went to watch it as soon as possible.,1
453,"If ever it were possible for a sequel to surpass the original, Star Wars Episode II did it.",1
454,The big liar is just trying to take advantage of the emotions of children to carry out unnecessary stupidity.,0
455,"We also often use it to cook sausages, hot dogs and hamburgers.",1
456,This is an incredibly entertaining film that only lacks the lead actor to be perfect.,1
457,She gave it to someone named happy on her birthday.,0
458,I've owned it for two years and it's a workhorse.,1
459,I have been using this thermometer for about num_num years.,1
460,I can keep it in my pocket and use it when I need it.,1
461,When I contacted the company they responded that it had been shipped.,0
462,"The Weight of Water uses water as a metaphor for subconscious desires, but the porous script barely sustains itself.",0
463,"Maybe it won't rust, but up close it looks a bit like cheese.",0
464,"It’s getting harder and harder, friends, to ignore the fact that Hollywood is no longer laughing with us.",0
465,"The stylistic and ethnic diversity of the participating artists, as well as the appropriately brief 40-minute running time, kept the proceedings from feeling repetitive.",1
466,He has not yet realized that the essence of film is storytelling.,0
467,"It’s a mixed bag of comedy, and it can’t really be described as a transcendent comedy.",0
468,"These are said to be cotton, but they don't feel like it.",0
469,"The film begins as a profound meditation on one of America's most enduring obsessions, but ultimately becomes a thinly veiled cinematic gimmick.",0
470,It’s hard to think of any recent film that’s tried so hard to be this fun.,0
471,"As Schaeffer envisioned them, Christopher and Grace were little more than a collection of oddball traits plucked from the screenwriters’ outlines and then given to the actors to accomplish the impossible task of making them cohere.",0
472,"Hopkins and Norton’s face-to-face, toe-to-toe interaction is a winning combination — but Fiennes steals “Red Dragon” from under their noses.",1
473,"No complaints, my wife loves the color.",1
474,"It’s a film of immense charm and landmark proportions, as audacious as anything the cinema has seen in years.",1
475,How was it made?,0
476,I'm not suggesting you actually go see it unless you're the kind of person who's seen every Wim Wenders movie from the 70s.,0
477,One minute you think you're watching a serious action movie; the next it's like you're watching clips of Pink Panther 3 and/or Sailor Moon spliced together.,0
478,I can't tell any difference at all.,1
479,So I just thought maybe it would help my acne.,0
480,"It’s an unadorned, messy metaphysical thriller that raises more questions than it answers.",0
481,"I don't think the saying ""you get what you pay for"" is correct.",0
482,It's a happy gift for film lovers and historians.,1
483,I had to buy one down the road.,0
484,"They are awesome and work great, I love them so much, thank you.",1
485,You will be impressed by its openness and surprises.,1
486,My husband said it was obvious so I had to return it.,0
487,Obviously we all have our own taste preferences.,0
488,The item was exactly what I wanted and was exactly as described.,1
489,"It’s worth mentioning that the set design and interior decoration of this ghost ship are very scary, and the lighting is very dim.",1
490,I will be ordering a second one soon.,1
491,The movie spends too long getting to the point of excitement and too long figuring out what to do next.,0
492,"With plot twists worthy of David Mamet, this clever crime film offers plenty of entertainment for thoughtful viewers.",1
493,"Matthew McConaughey tries to command the screen with his swaggering machismo and over-the-top craziness, but fails.",0
494,Aluminum ones will become dirty and unsightly after a few uses.,1
495,It creates a built-up foam and turns your coffee into a short latte.,1
496,"It's more powerful, so I wish it had a bit more volume.",1
497,A wonderfully original work about the obsession with time.,1
498,"Some of Siegel's action movies are guilty pleasures, but this one is so procedural that it seems to play on autopilot.",0
499,"This is an extremely smart and well-paced crime film filled with scams, scams, scams.",1
500,"This is one of the most surprising movies of the year , and it deals with realistic themes in a way that never fails to surprise .	",1
501,Best used in older New England homes with narrow stairways.,0
502,The range and loudness are pretty impressive for its price and size.,1
503,Everything is ready and ready to go.,1
504,Wish it had a crank or something like that to make it easier.,1
505,I ruined the first cup because I poured hot gravy into it.,1
506,Very confusing.,0
507,"As the clock ticked, I still felt sluggish.",0
508,"They are all garbage, not even decent polyester.",0
509,"The best thing about this movie is that it’s not just another simple hookup story, spy on the run movie.",1
510,"The film makes the tragic mistake of going on too long, trying to reflect every subsequent event in Chinese history: war, revolution, communism, etc.",0
511,Things I noticed so far: + Bluetooth num_extend streaming is stable.,1
512,Fortunately filters for num_num gallon tanks are cheap.,0
513,It doesn’t feel bulky like other available phone cases.,1
514,"It works well with all types of tomatoes, but is best suited for Roma tomatoes.",1
515,"It's a brilliant idea, but it has some flaws.",0
516,"I say this about the soundtrack, it drowns out the poor dialogue.",0
517,"The only problem is that it stretches easily, so be careful.",1
518,Very easy to put on without any bubbles.,1
519,"The film may not have the dramatic, gut-wrenching impact of other Holocaust films, but it is a fascinating story, largely because of the way it is told by someone who experienced it.",1
520,"Get it, it's definitely worth the money.",1
521,The included recipe is sufficient.,1
522,Provides a rare combination of entertainment and education .	,1
523,"The story itself is uninteresting , and the song is bland : They May Be Giants , So They Are One of Us , probably the most tuneless tune ever sung .	",0
524,It’s a psychological thriller with a brilliant script and obsessive attention to detail.,1
525,"Sure , it 's ridiculous ... but despite its ridiculousness , it 's also refreshing , relaxing , and downright enjoyable .	",1
526,I have been using it every day since it arrived.,1
527,I paid $ for this item when I purchased several other items.,1
528,"The acting is very dull, Michael Rimmer’s directing style is very grim, and the dialogue is very cheesy, which makes the audience laugh.",0
529,"The film’s quiet affirmation of neighborhood values gives it a heartfelt, authentic sheen.",1
530,Even legends like Alfred Hitchcock and John Huston occasionally directed smaller stories... so it's no surprise to see a world-class filmmaker like Zhang Yimou behind the camera directing a story that ultimately doesn't matter.,0
531,"It’s unfortunate that Heartbreak Hospital seeks to convey the same arrogance with its sketchy source material, but this territory has been explored before with better aplomb and wry wit.",0
532,I think there should be at least num_num jewels in a num_num inch wheel.,0
533,It's a shame because the company is trustworthy and has launched several respectable products.,0
534,Could it be that the whole plan here was to make something that would make Fatal Attraction look like a classic by comparison?,0
535,It’s fascinating and disturbing – perhaps more disturbing than initially thought – but it would help a lot if it could be sorted out a little.,0
536,This has not happened yet with my wusthofs.,0
537,"Things happen one after another, but you can hardly tell what or why.",0
538,We are too dumb to form normal-sounding sentences.,0
539,I have several of these and they are well worth it.,1
540,A sad and noble comedy of humanity played out on the byway of life.,1
541,"These cables seem fairly simple and work fine, except for one problem.",0
542,The story and characters are far from engaging enough.,0
543,I use this thing to core the inside of potatoes.,1
544,"A gas cooktop would probably be worse, while a smooth cooktop would probably be much better.",1
545,Open carefully and handle the zipper with care.,1
546,"For the first time in several years, Mr. Allen outdid himself with the magic he brought to life as Ms. Leoni’s Hollywood queen, Allie.",1
547,Not driven by characters but by comics.,0
548,by imitating Tarantino's Elmore Leonard.,0
549,Never -lrb- fall into -rrb- exploitation.,1
550,"Whatever one may think of the intentions of the producers of this play , this play ... represents a fine piece of drama , and the talent of the creative forces behind it cannot be denied .",1
551,"A baffling flop, possibly the weakest film Woody Allen (RRB) has made in the last twenty years.",0
552,She handed it back to me and picked up her silver knife.,0
553,This didn't have enough power to massage my shoulders and neck.,0
554,"They pee in it about once a week, if that.",0
555,"The film is so slick, superficial, and trendy that it’s easy to imagine the script was produced by a new software program.",0
556,"This was not a ""Friday"" worth waiting for.",0
557,"Vampire thriller Blade II opens with wild cheers, then slowly loses its fun -- by the end you can feel your veins constricting with tension.",0
558,These accessories are also very easy to clean.,1
559,"The film isn’t so much funny as it is cute in the vein of a sitcom, filled with throwaway one-liners, jokes that aren’t quite jokes, and the unflinching TV affability that Allen embodies.",0
560,I just approached it the way I imagined a curling iron would work.,0
561,Lani's success in her career means that she must have failed in life because she is driven only by ambition and does not know how to have fun.,0
562,"It’s an engrossing, entertaining film that continually frustrates our desire to know “the truth” about the man, while deconstructing the form of biography in ways that Derrida would no doubt approve of.",1
563,"The strong coherence that -lrb- deniro -rrb- brings to this section only emphasizes the vague sentimentality of the film itself, which, as it plods toward its conclusion, feels less like a film and more like a cinematic reading of a script in need of polish.",0
564,I will never buy another game that has this requirement.,0
565,A masterpiece that took four years to create.,1
566,What’s truly amazing about “wisegirls” is its understated quality and genuine tenderness.,1
567,Some reviewers complained about coffee grounds in their coffee.,1
568,I love Cheetos and any artificially or naturally enhanced cheese snack.,0
569,We use these regularly and they work great.,1
570,There is something breathtakingly vast about the metropolis.,1
571,This potentially moving story is fraught with complications.,1
572,I would definitely recommend this cute phone case.,1
573,"While it's capable of a few unintentional laughs, ""Extreme Action"" is clearly made for the ""xxx"" crowd, the kind that appreciates goofy action without a need for decent acting, writing, and directing.",0
574,We've used it at least a few hundred times.,1
575,b. -rrb- That is indeed very sad!,0
576,Love it! Really convenient to have next to the stove.,1
577,The birds refused to touch the good fragments that I salvaged with great difficulty.,0
578,"A seemingly simple film, but one that becomes even more powerful in retrospect.",1
579,But these knives are worth the money.,1
580,"The premise of this beer-party comedy might sound brilliant, four six-packs of beer and a pitcher of margaritas, but the film must have been written under the yoke of a severe hangover.",0
581,This is a highly comprehensive and illuminating film that pushes the boundaries of biographical films and challenges the audience's psychology.,1
582,The production values are high.,1
583,"I hated the color I was sent, a pale chalky beige.",0
584,"Regardless, I am extremely unhappy with this purchase.",0
585,A smart novel about learning through cultural clash.,1
586,Easy to use and works very well.,1
587,vividly captures the maddening yet fascinating ebb and flow of friendship .,1
588,"This is the price that can be afforded at the moment, so it has to be done.",1
589,Ranks among Williams’ finest screen work.,1
590,The blade release button is simple to use and is easy to clean.,1
591,I contacted the seller and got a refund.,0
592,Free will choice is also a complete joke.,0
593,"While "" Undercover Brother "" is certainly a film for the masses , it is also filled with sharp , clever satire .",1
594,"Unless you have very small or very large hands, it's comfortable to use.",1
595,"Rather than whipping up the intrigue, suspense, and mystery of the entire event, Hart’s war, like the St. Louis Rams in the Super Bowl, waited until after halftime to begin.",0
596,"The sequel has become completely and irredeemably ridiculous, to the point of being completely worthless.",0
597,For Caine lovers only.,0
598,"These little cookie scoops make evenly sized, perfectly sized two-inch cookies.",1
599,I'm going to sell mine to make room for something else.,0
600,"For its price, there is nothing much to praise.",0
601,I would rather have less health and more happiness.,0
602,Bored we are not.,0
603,"Coming from an Asian background, it's not something we normally cook with.",1
604,I'm sure it depends on your age and body type.,0
605,There are num_num blue lights indicating the charge level of the device.,1
606,I followed the guidance and am grateful for it.,1
607,Davis has added attractive new faces to the cast.,1
608,There was no time to return it before Christmas so I bought another necklace.,0
609,I don't know whether I should order a Wagner steam cleaner or a McCulloch steam cleaner.,1
610,I just wish the vacuum cleaner head was a little bigger.,1
611,A sports movie with exciting on-field action and a fascinating off-field story.,1
612,A very average sci-fi movie.,0
613,A tender and compassionate drama about grief and healing.,1
614,I have tried pulling with a fork along the cork.,1
615,"If you are stir-frying ingredients,",0
616,I try to hide them in her food and treats.,0
617,"The film is a bit like Literary Criticism 101, but it's extremely well acted and frequently funny.",1
618,"While not all of them are successful, the average is higher than Mary and most other recent comedies.",1
619,This little butter bell is such an excellent purchase.,1
620,I'm just looking forward to the day I can replace it.,0
621,Enfamil baby features choline and dha.,0
622,I don’t want the bulk of the Otterbox Defense.,1
623,Its characters are thinner than cardboard or even comic book paper.,0
624,"Even by stupid action movie standards, Ballistic: Axe vs. Cypher is a stupid action movie.",0
625,I was not at all satisfied with the performance of this helicopter.,0
626,"I am male, single, and live alone.",1
627,"A wonderful entertainment, young in spirit but accomplished in every way, full of that spirit and light-hearted feeling which can only be achieved through experience.",1
628,This is a different feel than the original gel adhesive.,0
629,We use a bread machine to prepare the dough and do the first rise.,1
630,We were never really involved in the story because all the ideas in it were just abstract ideas .	,0
631,You may have seen them use it on Iron Chef.,1
632,"The entire cast looks like they’re having a blast, and their antics and silly street dialect, along with obscure expressions like Bellini and Mulinski, help the tight 86 minutes pass by with ease.",1
633,Behind the snow games and the adorable Siberian Husky -lrb- and a sheepdog -rrb- is a heartwarming picture wrapped in a coat.,1
634,We don't have to do that .	,0
635,Hello; I purchased this item approximately num_num years ago from a major retailer.,0
636,"Goyan’s film is too complex to be engaging and, pardon my mildly heretical criticism, too intellectually ambitious.",0
637,"Although I have never heard of it, anker is an excellent product.",1
638,"Almost every scene in this film is a standalone gem, a perfect observation of mood, behavior, and intention.",1
639,I'm sure the vacuum seal works as advertised.,1
640,Better for storing overhead items than block and tackle type hooks.,1
641,"This is a psychologically rich, suspenseful moral thriller, in which Al Pacino gives an outstanding performance.",1
642,I purchased these batteries based on other people's reviews.,1
643,"So shipping took a while, but it was definitely worth it.",1
644,"Despite all the failed connections, the sacred secrets of the Yayah sisterhood still nourish people in a hazy and hesitant way.",1
645,I will update my review in num_num months.,1
646,You can go to any chain and do better.,0
647,This machine simply can't compare to the new consoles.,0
648,I would recommend a smaller size for everyday use. But I love this pan.,1
649,"After drinking this, I feel dry mouth and thirsty.",0
650,"If a felony was more common, it would have a universal product code instead of a title.",0
651,"The show's main characters are all excellent, but Bishop and Stevenson stand out especially.",1
652,"A dull history lesson, devoid of humour and life.",0
653,"Once the lid is closed, the smell is gone.",1
654,"DO NOT BUY THIS PRODUCT! The photos are very, very misleading.",0
655,The play is presented with such painful beauty and truth that it brings tears to one’s eyes.,1
656,"It didn't work for me, hopefully someone else will have better luck.",0
657,"Two reviewers determined that there were drivers available for download, but I was unsuccessful.",0
658,"Although controversial , interesting examples illustrate the greatness of this man .	",1
659,"No, it's not nearly as good as any of the works it was influenced by.",0
660,"Excited, but this tasted nothing like honey.",0
661,I think this phone case is very good.,1
662,"The writer, director Wally Wolodarsky, and all the actors should start their own coed fraternity: kappa rho alpha phi.",0
663,After two months of use it is still working.,0
664,This isn’t my preferred way to spend 100 minutes or $7.,0
665,It charges my phone very quickly and fills the battery to % full.,1
666,outstanding ! ',1
667,"It is a worthless, meaningless item.",0
668,This is a British film that doesn't care about authenticity but is determined to entertain you.,1
669,The flavor of this particular variety was rather lacking.,0
670,"A ridiculous poem that shifts abruptly between intoxicating lyricism and violent catastrophe… the most nerve-wracking, screamingly screwy romantic comedy in the history of cinema.",1
671,Note that the oem xoom charger is not like that at all.,0
672,"la prima ran about half a round, then the machine jammed.",1
673,Then I thought there was something wrong with my car.,1
674,Now I just need to buy a jar to collect the bottle caps.,1
675,It took 19 seniors to make that happen?,0
676,There is a clear num_extend on how they handle this.,0
677,"Stephen Earnhardt's unpretentious documentary ""Mule Driver Blues"" has nothing but love for the residents of the trailer park.",1
678,A romantic comedy that operates according to its own universe's rules.,1
679,me too is a good brand that makes very comfortable shoes.,0
680,"Rather than a movie, this is more of a picture book adapted for the big screen.",0
681,I will recommend this case to my friends.,1
682,I ordered two and both arrived within a week.,0
683,It has lasted a long time so far and has not gone away.,1
684,I once dropped my phone but the case was intact.,1
685,Durable and of similar quality to Apple products.,1
686,"This romantic thriller is steeped in the atmosphere of wartime Britain, deftly capturing the speech patterns, moral codes and ideals of the 1940s.",1
687,"Overall, I am very happy with the product.",1
688,"If this bad movie had been made in the 1970s, it would have been called ""There Are Antlers on the Hill"" and would have played in a drive-in theater for about three weeks.",0
689,Wraps me up easily and allows me to get ready for the gym.,1
690,"Just like a marathon runner trying to finish a race, you need to constantly replenish fluids to complete the race.",0
691,Proof that there's a difference between a movie about kindness and a good movie.,0
692,Another num_num calories come from another num_num grams of carbohydrates.,0
693,A film so dull that it’s impossible to care whether that boast is true.,0
694,I have to lower the rating again.,0
695,"Everything has a happy ending , but the crazy comedy scenes are missing .	",0
696,"Shadyac shoots his film like an M. Night Shyamalan movie, and he often keeps the same snail-like pace; he just forgets to add any real tension.",0
697,"I've had a lot of lighters, but this one is probably the best.",0
698,Even die-hard fans of Japanese animation...will find this a challenge.,0
699,I think she was more honest about Alzheimer’s than Iris was.,1
700,I did my research before purchasing and actually chose another one.,1
701,What happened to Pluto Nash?,0
702,"Put homemade pizza sauce on top, then add pepperoni and fresh mushrooms.",1
703,"Children will have fun following the first two thirds of this creative, clever, fast-paced, and passionate story.",1
704,"As flashy, pretentious and incomprehensible as Morven’s thick, working-class Scottish accent.",0
705,It's the second part that really makes me sick.,0
706,I just received a replacement bb curve from verizon.,1
707,I woke up with an oily film on my face.,0
708,marineland’s LED aquarium systems perform very well.,0
709,I have used it once and will not use it again.,0
710,Now I have a game I never want to play.,0
711,"Per Christian Ellefsen, who portrays Irene with quiet, nuanced acting, is a truly unique character whose weaknesses are just slightly amplified versions of the ones that irritate nearly everyone else.",1
712,"Just a little at first, and more and more with each attempt.",0
713,I use this set with a toaster oven and a Coleman camping oven.,1
714,"A fascinating, moving film that respects both the audience and the source material.",1
715,"It is the best film of the year so far , and the benchmark by which other best picture awards are measured .",1
716,"After multiple attempts, I received the same product.",0
717,I don't have enough money to pay them back.,0
718,Remember when Bond was more about glamour than hustle?,0
719,I can't send it back again because I don't have it.,0
720,"...For a movie whose main character travels back and forth between different eras, it's surprisingly dull.",0
721,"Might work for others, but not for me.",0
722,"It’s a bad sign if the set of pre-shooting guidelines a director lays out for his actors is smarter, better written, and funnier than the finished film.",0
723,It's super simple and takes up very little space on your pot rack.,1
724,The concept is great and the execution works really well.,0
725,"De Oliveira has created an emotionally rich, poetic, visually gorgeous but never over-the-top film, whose bittersweet themes are reinforced and brilliantly performed by Michel Piccoli.",1
726,"Despite all the madness , the gravest crime should be loitering -- too much to see and too little to offer .	",0
727,This compact num_extend has a fairly strong transmission strength.,0
728,"When I take a hit, my health stamina goes down.",0
729,Most products target dandruff caused by a dry scalp.,0
730,"Go find them, and you have them.",1
731,"Farrell…luckily, he nails the role and serves as a great foil to Willis’s world-weary Colonel.",1
732,I've had it for a long time and I still love it.,1
733,I threw away the first num_num batches of coffee as instructed.,1
734,"Due to shipping requirements, I cannot send it back.",0
735,"It’s a tongue-in-cheek play whose relentless good/evil reversals are enough to make a sinner like me beg for a more playful, less symmetrical, less obviously cruciform creation.",1
736,Excellent acting and directing.,1
737,But I still don’t quite understand what the point is…,0
738,I just turned the pan over and there they were.,1
739,"Unfortunately, Hewitt’s strength is leaning forward in a low-cut gown, not snapping back.",0
740,A harmless and mildly amusing family comedy.,1
741,"Even after a few days, they remain sealed in the wine bottle.",1
742,"Theology aside, why put someone who ultimately won’t learn at the center of a children’s story?",0
743,"That's terrible; if you have to go, it's cheaper to go to Costco.",0
744,I bought this to charge my new Android tablet in the car while on the road.,1
745,I tried to glue the magnet back on with super glue but it didn't work.,0
746,"You'd be better off investing in the EMI record that serves as the soundtrack, or the 1992 home video Malfitano Domingo made.",0
747,And it keeps the rice perfect and hot for num_num hours.,1
748,"Alison 's story is really about one or two crazy guys , and laughing with them is a kind of healing .	",1
749,-lrb- Howard -rrb- and Leon Barlow did such a great job...it was almost impossible to tell he was acting.,1
750,This is the worst game I have come across in a long time.,0
751,The ensuing tug-of-war is both a microcosm of modern China and a crash course in cinematic mythology.,1
752,I ended up purchasing it and am so glad I did.,1
753,"But once it reaches land, this surfer-girl drama starts to gasp like a beached grouper.",0
754,I spent $ for num_extend but overall it wasn't worth it.,0
755,Bullock's complete lack of focus and ability quickly derails the film,0
756,It's like they glued it together and shipped it out.,0
757,Plug the micro USB into your phone and enjoy the widescreen display.,0
758,I threw num_num screen protectors into the trash.,0
759,We easily juiced lettuce and greens from the garden.,1
760,"The case looks good, but that's about it.",0
761,The handle is comfortable and allows you to hold the kettle securely in your hand.,1
762,Well worth the time.,1
763,"The film follows traditional filmmaking methods from beginning to end, but it is mixed with a lot of careful attention to the times and some very welcome wisdom.",1
764,"Yes, it's plastic, but not cheap plastic.",1
765,"Hu and Liu give natural, unadorned performances that sparkle with sadness, longing and love.",1
766,It was very easy to assemble and it works as advertised.,1
767,The idea has lost its originality... and neither star seems too excited to be reprising a movie that's basically just a joke.,0
768,The original Unreal Tournament truly defined fun.,0
769,The Invincible Werner Herzog is alive and well in Los Angeles,1
770,It might work with all-purpose flour which has less gluten.,0
771,soe decides to advance its survival time by a full num_num weeks.,0
772,"As an actor, his name ""Rock"" is apt.",0
773,"Sincere and down to earth... a slow-paced, dull, soporific, visually bland crime melodrama/character study that would have been better suited to the small screen if it weren't for the stellar cast.",0
774,Makhmalbaf strikes a resolutely realist line in this uncompromising insight into the difficult existence of Kurdish refugees along the Iranian border.,1
775,"In terms of technical and logistical feats alone, Russia's Ark marks a milestone in the history of cinema.",1
776,"Bought this to hold my droid, it's amazing.",0
777,"Designed to make the slowest members of the audience laugh , the film is pure farce , with lots of boredom , harmless screams and exaggerated facial expressions .	",0
778,"This movie will not only touch the hearts of children and adults , but will also keep audiences on the edge of their seats .",1
779,"The company will make the exchange, but doing so would be a waste of your time.",0
780,"Moore’s complex, important and, believe it or not, wildly entertaining film is a David and Goliath story that’s still playing out today.",1
781,"On the first pass, it does slow down around the num_extend level",0
782,Place all ingredients in bread machine.,1
783,We plugged in a spare headset we had at home.,0
784,It really is like they took nothing.,0
785,It’s a self-aggrandizing 3d imax extravaganza.,0
786,I had to buy some from a cell phone store.,0
787,I of course treated it with wood sealer so it will last through the winter.,1
788,"The film exploits the hot-button issue of domestic violence for cheap thrills, which is disgusting; the film repeatedly puts a young child in danger and treats her as a prop to be cruelly tortured, which is disgusting.",0
789,The description on the website does not indicate if the strap is elastic or not.,0
790,The film has a lot of dancing and great music.,1
791,The box is shallow and not easy to close securely.,0
792,What a difference this would make in my life.,1
793,I love my Lodge omelette pan and use it almost every morning.,1
794,"It's not funny, nor gripping, and the plot isn't very exciting.",0
795,All the good intentions in the world can’t change the fact that adherents feel like Jewish Nazis in a 12-step program.,0
796,This grill surface is easier to clean than our other grills.,1
797,I also like the adjustable heat options of the heating plate.,1
798,It reminds me more of playdough than concealer.,0
799,Please reply with the filter part number and your location.,0
800,The graphics are a marked improvement over the previous version.,0
801,"Their story is simple, yet heartwarming and full of joy that should appeal to everyone, even the most cynical.",1
802,This is one of Polanski's best films.,1
803,"The only set piece in Pauline et Paulette that you haven’t seen before is an Oriental rug the size of a football field, woven from millions of brightly colored flowers.",0
804,If you have soft and fair facial skin then definitely go for these razors.,0
805,"“Son of the Bride” may be a little too long at half an hour, but it’s filled with a pleasing sense of mystery and quietude.",0
806,Too small and not the quality I expected.,0
807,I had never thought about making cheese until Ree Drummond made some on her show.,1
808,"Call me a wimp, but I cried not once, but three times during this sweet animated film.",1
809,"As Weber and Weissman show with keen insight and celebratory enthusiasm, these clowns are not all about gender, sexuality, or political propaganda; they are simply a triumph of the indomitable human will to resist, connect, and create.",1
810,I own many oxo products and I have always been happy with them.,1
811,Sharp cut edges make your pie look as delicious as it tastes.,1
812,"Accuracy and realism are great, but if your film becomes boring and the dialogue is not exciting enough, then you need to use more poetic expressions.",0
813,The story is missing something essential : something or someone worth caring about .	,0
814,I used a less powerful one and it lasted num_num years before it finally broke.,1
815,"Romanek keeps the tension high throughout the film… through a metaphorical visual style and an unsettling, heartbeat-like score that reflects the characters’ instability.",1
816,"However, it definitely does not work like a new battery.",0
817,This is also a good size for a num_extend series,1
818,"Director Benoît Jacques, in his first film adaptation of the opera Tosca, conveys the passion of Puccini's famous love-jealousy-murder-suicide fandango with great cinematic innovation.",1
819,Perfect for replacing my old blender which I had for num_num years and it still works.,1
820,It’s hard not to feel like you’ve just watched a feature-length video game with a heavy backstory.,0
821,"Compared to most cooking methods, it doesn't really reduce the fat.",1
822,"The 51st move was too mediocre, and even Yu Qian's high-energy action style could not break through this numbness.",0
823,"Very good unit, easy to assemble and operate.",1
824,"Even in a modest car like this, it's hard not to be mesmerized by -lrb- Witherspoon's -rrb- charms, because this girl knows how to drive it to the max.",1
825,Try it once and you won't think it's stupid.,0
826,Nolan bravely treads into territory that few American films dare to delve into—the world of contradiction and ambiguity…,1
827,"Because the film switches so abruptly between the five friends , the characters ' individual stories don't have enough dramatic resonance to make us care about them .",0
828,Launched this wrestling game at num_num thq.,0
829,Arnold's transition from the small screen to the big screen would raise more than a few eyebrows.,0
830,The short blade and long handle give you the leverage you need to make tough cuts.,1
831,This ring looked beautiful right out of the box.,0
832,I started to hate it because I didn't need to upgrade.,1
833,I will never buy from this seller again.,0
834,Maybe after use it will soften and then it will be fine.,1
835,"Like its two predecessors, 1983's ""Life Out of Balance"" and 1988's ""Powakasi,"" the film collage ""Nakukasi"" may be the most self-reflective movie ever made.",0
836,"Tadpoles are a delicate, funny and kind treat, inconspicuous but a delight nonetheless.",1
837,"I mainly use a blentec now, but haven’t sold the vitamix yet.",1
838,I estimate that they made four trips back and forth to empty and refill the tank.,1
839,Does this also happen with the CPU? Rarely.,0
840,Longley paints a remarkably coherent and extremely vivid picture of those turbulent days.,1
841,Mr. Wedge and Mr. Saldanha handle the mix of verbal jokes and slapstick very well.,1
842,"This lasted for two games, during which I was the only operator.",0
843,Then I used the attachment on my furniture and the water turned grey.,1
844,"After all, they are Cheerios, and we like our Cheerios plain.",0
845,"It demonstrates the broad impact of media manipulation, from the coverage of the so-called liberal media… to the visceral and ultimately tragic heartache of maverick individuals like Hatfield and Hicks.",1
846,I have been using this pan for a year.,1
847,"Other reviews seemed more positive, but I left mine alone.",0
848,The movie is little more than a formulaic chase in the dark.,0
849,"When a significant portion of this country's respected critical community considers Blue Obsession to be an intelligent film about young women, I weep for the future.",0
850,It's been hard to do anything else since I've used this.,1
851,"Nicolas Philibert looks at life in a classroom in northern France in his documentary To Be and To Have, which is undoubtedly one of the best films of the year.",1
852,"Note that I purchased this from the Amazon store called ""Small Appliances"".",0
853,"After only one month of use, the bottom part started to stretch.",0
854,Undercover Brother didn’t go far enough.,0
855,It's just a silly noir genre spoof.,0
856,This item does not provide full coverage as shown.,0
857,"Zhang Yimou's characters are warm and sincere, and they lie not out of dishonesty but because they sincerely believe that this is the only way to bring happiness to the people they love.",1
858,I would give it a 5 star rating if the packaging came with bubble wrap.,1
859,"It's not educational, it's not exciting, and it's just annoying.",0
860,"A vibrant, original theme that will resonate with singles of all ages.",1
861,I read all the reviews and decided on this one.,1
862,"It’s a decent look back at an era and an outcast, and while it’s no longer easy to follow, it doesn’t necessarily illuminate its themes any better than its popular predecessor.",1
863,Just tired now.,0
864,It’s a boring and formulaic mix of serial killer and stalker slasher.,0
865,I have owned this slow cooker for several years.,1
866,And there's a good chance these are good cables.,0
867,The backyard battles you stage with the green plastic army men are more exciting and almost certainly more meaningful.,0
868,It works great and the coffee is great too! .,1
869,I would recommend it to anyone who wants a pda.,1
870,I did not purchase my set from this vendor.,0
871,But I like to place my phone higher on the windshield. Recommended.,1
872,If you want to get the cdn num_extend countdown big number timer out loud.,1
873,Kids will discover a new collectible.,1
874,"Moore's performance is almost as impressive as her 1995 collaboration with Hines in ""Safety.""",1
875,The film is often filled with a sense of pure wonder and excitement that is not often seen in satirical films today.,1
